SOPType,SOPNumber,ItemNumber,QTY,ExtendedCost,ExtendedPrice,UnitCost,UnitPrice,CustomerNumber,DocumentDate,QTYInBaseUOfM,SalespersonID
"Quote","QTE1002","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"ASTORSUI0001",2024-05-06 00:00:00.000,1,"GREG E."
"Quote","QTEST1007","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"CENTRALC0001",2024-05-11 00:00:00.000,1,"PAUL W."
"Quote","QTEST1008","ACCS-RST-DXWH",4,18.2,39.8,4.55,9.95,"BREAKTHR0001",2024-05-11 00:00:00.000,1,"FRANCINE B."
"Order","ORDST2161","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2027-02-17 00:00:00.000,1,"GREG E."
"Order","ORDST2172","ACCS-RST-DXWH",2,9.1,19.9,4.55,9.95,"BREAKTHR0001",2026-02-23 00:00:00.000,1,"FRANCINE B."
"Order","ORDST2184","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"ASTORSUI0001",2027-03-03 00:00:00.000,1,"GREG E."
"Order","ORDST2185","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"PLAZAONE0001",2027-03-04 00:00:00.000,1,"SANDRA M."
"Order","ORDST2186","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"VANCOUVE0001",2027-03-04 00:00:00.000,1,"ERIN J."
"Order","ORDST2129","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"AARONFIT0001",2027-01-08 00:00:00.000,1,"PAUL W."
"Order","ORDST2130","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"AARONFIT0001",2027-01-08 00:00:00.000,1,"PAUL W."
"Order","ORDST2134","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"CENTRALC0001",2027-01-13 00:00:00.000,1,"PAUL W."
"Order","ORDST2136","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"METROPOL0001",2027-01-15 00:00:00.000,1,"SANDRA M."
"Order","ORDST2140","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"ASTORSUI0001",2027-01-19 00:00:00.000,1,"GREG E."
"Order","ORDST2146","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"METROPOL0001",2027-02-02 00:00:00.000,1,"SANDRA M."
"Order","ORDST2147","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"MAHLERST0001",2027-02-03 00:00:00.000,1,"SANDRA M."
"Order","ORDST2148","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"LAWRENCE0001",2027-02-03 00:00:00.000,1,"NANCY B."
"Order","ORDST2149","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"BLUEYOND0001",2027-02-03 00:00:00.000,1,"NANCY B."
"Order","ORDST2150","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2027-02-04 00:00:00.000,1,"GREG E."
"Order","ORDST2151","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"PLAZAONE0001",2027-02-05 00:00:00.000,1,"SANDRA M."
"Order","ORDST2078","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"ASTORSUI0001",2026-03-03 00:00:00.000,1,"GREG E."
"Order","ORDST2079","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"PLAZAONE0001",2026-03-04 00:00:00.000,1,"SANDRA M."
"Order","ORDST2080","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"VANCOUVE0001",2026-03-04 00:00:00.000,1,"ERIN J."
"Order","ORDST2094","ACCS-RST-DXWH",12,54.6,119.4,4.55,9.95,"AARONFIT0001",2026-03-14 00:00:00.000,1,"PAUL W."
"Order","ORDST2095","ACCS-RST-DXBK",36,163.8,358.2,4.55,9.95,"AARONFIT0001",2026-03-14 00:00:00.000,1,"PAUL W."
"Order","ORDST2096","ACCS-CRD-12WH",4,13.16,39.8,3.29,9.95,"PLACEONE0001",2026-03-15 00:00:00.000,1,"ERIN J."
"Order","ORDST2112","ACCS-RST-DXWH",4,18.2,39.8,4.55,9.95,"AARONFIT0001",2026-03-28 00:00:00.000,1,"PAUL W."
"Order","ORDST2036","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"METROPOL0001",2026-02-02 00:00:00.000,1,"SANDRA M."
"Order","ORDST2037","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"MAHLERST0001",2026-02-03 00:00:00.000,1,"SANDRA M."
"Order","ORDST2038","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"LAWRENCE0001",2026-02-03 00:00:00.000,1,"NANCY B."
"Order","ORDST2039","ACCS-CRD-12WH",2,6.58,19.9,3.29,9.95,"BLUEYOND0001",2026-02-03 00:00:00.000,1,"NANCY B."
"Order","ORDST2040","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2026-02-04 00:00:00.000,1,"GREG E."
"Order","ORDST2041","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"PLAZAONE0001",2026-02-05 00:00:00.000,1,"SANDRA M."
"Order","ORDST2053","ACCS-CRD-12WH",1,3.29,9.95,3.29,9.95,"ASTORSUI0001",2026-02-17 00:00:00.000,1,"GREG E."
"Order","ORDST2066","ACCS-RST-DXWH",2,9.1,19.9,4.55,9.95,"BREAKTHR0001",2026-02-23 00:00:00.000,1,"FRANCINE B."
"Order","ORDST1024","ACCS-RST-DXWH",3,13.65,29.85,4.55,9.95,"ADAMPARK0001",2025-05-08 00:00:00.000,1,"GREG E."
"Order","ORDST1026","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"AARONFIT0001",2025-05-08 00:00:00.000,1,"PAUL W."
"Order","ORDST2011","ACCS-CRD-12WH",5,16.45,49.75,3.29,9.95,"AARONFIT0001",2026-01-08 00:00:00.000,1,"PAUL W."
"Order","ORDST2012","ACCS-RST-DXWH",5,22.75,49.75,4.55,9.95,"AARONFIT0001",2026-01-08 00:00:00.000,1,"PAUL W."
"Order","ORDST2017","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"CENTRALC0001",2026-01-13 00:00:00.000,1,"PAUL W."
"Order","ORDST2019","ACCS-CRD-12WH",3,9.87,29.85,3.29,9.95,"METROPOL0001",2026-01-15 00:00:00.000,1,"SANDRA M."
"Order","ORDST2023","ACCS-RST-DXBK",3,13.65,29.85,4.55,9.95,"ASTORSUI0001",2026-01-19 00:00:00.000,1,"GREG E."
"Order","ORDST1013","ACCS-RST-DXWH",9,40.95,89.55,4.55,9.95,"COMMUNIC0001",2024-05-19 00:00:00.000,1,"GARY W."
"Order","ORDST1018","ACCS-RST-DXBK",4,18.2,39.79,4.55,9.95,"COUNTRYV0001",2024-07-08 00:00:00.000,1,"IAN M."
