EnrollmentKey,EnrollmentID,StudentKey,CourseKey,ProfessorKey,OfferingKey,EnrollmentDateKey,ClassStartDateKey,ClassEndDateKey,Credits,TuitionAmountPaid,PaymentStatus,Grade
1992,E0001992,396,21,22,97,20230721,20231001,20231217,4,2760.0,Paid In Full,A
1993,E0001993,72,21,22,97,20230709,20231001,20231217,4,1000.0,Payment Plan,C+
1994,E0001994,273,21,22,97,20230902,20231001,20231217,4,1825.0,Paid In Full,W
1995,E0001995,80,13,22,98,20230908,20231001,20231217,4,1355.0,Paid In Full,B
1996,E0001996,451,13,22,98,20230814,20231001,20231217,4,2069.0,Payment Plan,B
1997,E0001997,110,13,22,98,20230915,20231001,20231217,4,1950.0,Paid In Full,B
1998,E0001998,430,13,22,98,20230918,20231001,20231217,4,1972.5,Paid In Full,B-
1999,E0001999,337,13,22,98,20230829,20231001,20231217,4,2885.0,Paid In Full,C+
2000,E0002000,150,13,22,98,20230803,20231001,20231217,4,1947.5,Paid In Full,C+
2001,E0002001,197,13,22,98,20230706,20231001,20231217,4,1525.0,Scholarship Covered,B+
2002,E0002002,489,13,22,98,20230707,20231001,20231217,4,1435.0,Paid In Full,B-
2003,E0002003,196,13,22,98,20230908,20231001,20231217,4,1385.0,Paid In Full,A
2004,E0002004,153,13,22,98,20230920,20231001,20231217,4,2885.0,Paid In Full,B-
2005,E0002005,223,13,22,98,20230804,20231001,20231217,4,1355.0,Paid In Full,B+
2006,E0002006,67,13,22,98,20230825,20231001,20231217,4,1310.0,Paid In Full,B
2007,E0002007,356,13,22,98,20230805,20231001,20231217,4,1975.0,Payment Plan,A-
2008,E0002008,168,13,22,98,20230919,20231001,20231217,4,1950.0,Paid In Full,B-
2009,E0002009,250,13,22,98,20230814,20231001,20231217,4,995.0,Payment Plan,B+
2010,E0002010,23,13,22,98,20230826,20231001,20231217,4,1230.0,Paid In Full,A-
2011,E0002011,443,13,22,98,20230723,20231001,20231217,4,1535.0,Payment Plan,B+
2012,E0002012,483,13,22,98,20230822,20231001,20231217,4,1175.0,Paid In Full,IP
2013,E0002013,449,13,22,98,20230711,20231001,20231217,4,1972.5,Paid In Full,IP
2014,E0002014,378,13,22,98,20230902,20231001,20231217,4,1796.0,Payment Plan,B
2015,E0002015,275,13,22,98,20230804,20231001,20231217,4,1796.0,Paid In Full,A
2016,E0002016,227,13,22,98,20230724,20231001,20231217,4,2282.0,Paid In Full,C
2017,E0002017,114,13,22,98,20230710,20231001,20231217,4,2069.0,Scholarship Covered,A
2018,E0002018,103,13,22,98,20230817,20231001,20231217,4,1625.0,Scholarship Covered,B-
2019,E0002019,124,16,5,99,20230910,20231001,20231217,3,1472.0,Paid In Full,C+
2020,E0002020,384,16,5,99,20230714,20231001,20231217,3,1360.75,Payment Plan,B+
2021,E0002021,250,16,5,99,20230805,20231001,20231217,3,787.5,Payment Plan,W
2022,E0002022,447,16,5,99,20230808,20231001,20231217,3,890.0,Paid In Full,C
2023,E0002023,5,16,5,99,20230805,20231001,20231217,3,762.5,Paid In Full,IP
2024,E0002024,356,16,5,99,20230903,20231001,20231217,3,1425.0,Payment Plan,IP
2025,E0002025,31,16,5,99,20230728,20231001,20231217,3,1724.12,Paid In Full,A-
2026,E0002026,482,16,5,99,20230810,20231001,20231217,3,787.5,Payment Plan,C+
2027,E0002027,317,16,5,99,20230714,20231001,20231217,3,1067.5,Paid In Full,B+
2028,E0002028,451,16,5,99,20230703,20231001,20231217,3,1472.0,Paid In Full,B+
2029,E0002029,468,16,5,99,20230901,20231001,20231217,3,915.0,Paid In Full,B+
2030,E0002030,241,16,5,99,20230802,20231001,20231217,3,985.62,Payment Plan,A-
2031,E0002031,308,16,5,99,20230719,20231001,20231217,3,1195.0,Payment Plan,W
2032,E0002032,389,16,5,99,20230710,20231001,20231217,3,1370.0,Paid In Full,A
2033,E0002033,266,16,5,99,20230831,20231001,20231217,3,787.5,Scholarship Covered,B
2034,E0002034,439,16,5,99,20230811,20231001,20231217,3,1425.0,Paid In Full,C+
2035,E0002035,121,16,5,99,20230802,20231001,20231217,3,1896.25,Paid In Full,B
2036,E0002036,396,16,5,99,20230908,20231001,20231217,3,2126.25,Payment Plan,B
2037,E0002037,489,6,12,100,20230826,20231001,20231217,3,1067.5,Paid In Full,W
2038,E0002038,439,6,12,100,20230828,20231001,20231217,3,1370.0,Scholarship Covered,A
2039,E0002039,274,6,12,100,20230906,20231001,20231217,3,1178.75,Paid In Full,B
2040,E0002040,443,6,12,100,20230912,20231001,20231217,3,1145.0,Payment Plan,A-
2041,E0002041,61,6,12,100,20230906,20231001,20231217,3,1042.5,Paid In Full,C
2042,E0002042,273,6,12,100,20230920,20231001,20231217,3,1425.0,Payment Plan,B-
2043,E0002043,78,6,12,100,20230826,20231001,20231217,3,915.0,Paid In Full,B-
2044,E0002044,48,6,12,100,20230722,20231001,20231217,3,1465.94,Paid In Full,A
2045,E0002045,384,6,12,100,20230720,20231001,20231217,3,1360.75,Scholarship Covered,C+
2046,E0002046,186,6,12,100,20230723,20231001,20231217,3,1354.88,Paid In Full,C
2047,E0002047,124,6,12,100,20230708,20231001,20231217,3,1472.0,Paid In Full,C+
2048,E0002048,430,6,12,100,20230804,20231001,20231217,3,1465.94,Scholarship Covered,A
2049,E0002049,54,22,23,101,20230713,20231001,20231217,4,2174.0,Paid In Full,IP
2050,E0002050,129,22,23,101,20230909,20231001,20231217,4,1225.0,Paid In Full,A
2051,E0002051,403,22,23,101,20230918,20231001,20231217,4,2105.0,Paid In Full,W
2052,E0002052,451,22,23,101,20230829,20231001,20231217,4,2551.0,Paid In Full,IP
2053,E0002053,396,22,23,101,20230803,20231001,20231217,4,3560.0,Payment Plan,W
2054,E0002054,346,22,23,101,20230906,20231001,20231217,4,1745.0,Paid In Full,W
2055,E0002055,59,22,23,101,20230726,20231001,20231217,4,2155.0,Paid In Full,B-
2056,E0002056,251,22,23,101,20230707,20231001,20231217,4,2325.0,Paid In Full,C+
2057,E0002057,212,22,23,101,20230902,20231001,20231217,4,2848.0,Paid In Full,A-
2058,E0002058,428,22,23,101,20230821,20231001,20231217,4,3095.0,Paid In Full,A
2059,E0002059,199,22,23,101,20230830,20231001,20231217,4,2254.0,Payment Plan,C
2060,E0002060,124,22,23,101,20230824,20231001,20231217,4,2471.0,Paid In Full,C+
2061,E0002061,337,22,23,101,20230727,20231001,20231217,4,3585.0,Paid In Full,A-
2062,E0002062,264,22,23,101,20230905,20231001,20231217,4,2322.5,Paid In Full,A
2063,E0002063,391,22,7,102,20230729,20231001,20231217,4,1495.0,Paid In Full,A-
2064,E0002064,277,22,7,102,20230807,20231001,20231217,4,1195.0,Paid In Full,IP
2065,E0002065,489,22,7,102,20230821,20231001,20231217,4,1715.0,Paid In Full,B+
2066,E0002066,384,22,7,102,20230910,20231001,20231217,4,2141.0,Paid In Full,B+
2067,E0002067,205,22,7,102,20230714,20231001,20231217,4,2325.0,Paid In Full,C+
2068,E0002068,349,22,7,102,20230829,20231001,20231217,4,2130.0,Paid In Full,C
2069,E0002069,293,22,7,102,20230823,20231001,20231217,4,2295.0,Paid In Full,B
2070,E0002070,61,22,7,102,20230802,20231001,20231217,4,1665.0,Paid In Full,A
2071,E0002071,236,22,7,102,20230920,20231001,20231217,4,2350.0,Paid In Full,A-
2072,E0002072,264,22,7,102,20230920,20231001,20231217,4,2377.5,Paid In Full,B-
2073,E0002073,28,22,7,102,20230821,20231001,20231217,4,1610.0,Paid In Full,IP
2074,E0002074,166,22,7,102,20230723,20231001,20231217,4,2325.0,Paid In Full,IP
2075,E0002075,468,11,4,103,20230731,20231001,20231217,3,935.0,Payment Plan,A
2076,E0002076,275,11,4,103,20230811,20231001,20231217,3,1450.75,Paid In Full,C
2077,E0002077,78,11,4,103,20230805,20231001,20231217,3,905.0,Paid In Full,C
2078,E0002078,477,11,4,103,20230824,20231001,20231217,3,985.0,Paid In Full,B+
2079,E0002079,434,11,4,103,20230718,20231001,20231217,3,1815.25,Paid In Full,C
2080,E0002080,46,11,4,103,20230717,20231001,20231217,3,1475.0,Paid In Full,B-
2081,E0002081,265,11,4,103,20230728,20231001,20231217,3,1120.0,Payment Plan,A
2082,E0002082,48,11,4,103,20230911,20231001,20231217,3,1541.88,Paid In Full,B+
2083,E0002083,317,11,4,103,20230802,20231001,20231217,3,1040.0,Paid In Full,B-
2084,E0002084,87,11,4,103,20230809,20231001,20231217,3,985.0,Payment Plan,B-
2085,E0002085,129,11,4,103,20230723,20231001,20231217,3,825.0,Scholarship Covered,W
2086,E0002086,346,11,4,103,20230708,20231001,20231217,3,1187.5,Paid In Full,W
2087,E0002087,430,11,4,103,20230910,20231001,20231217,3,1491.88,Paid In Full,IP
2088,E0002088,228,11,4,103,20230705,20231001,20231217,3,1365.0,Paid In Full,A-
2089,E0002089,453,11,4,103,20230818,20231001,20231217,3,1095.0,Paid In Full,B-
2090,E0002090,202,11,4,103,20230811,20231001,20231217,3,1765.25,Paid In Full,B
2091,E0002091,166,3,16,104,20230815,20231001,20231217,4,1925.0,Paid In Full,B
2092,E0002092,153,3,16,104,20230809,20231001,20231217,4,2915.0,Paid In Full,B+
2093,E0002093,334,3,16,104,20230802,20231001,20231217,4,1435.0,Paid In Full,IP
2094,E0002094,238,3,16,104,20230725,20231001,20231217,4,1590.0,Scholarship Covered,W
2095,E0002095,378,3,16,104,20230706,20231001,20231217,4,1851.0,Paid In Full,A-
2096,E0002096,377,3,16,104,20230804,20231001,20231217,4,1770.0,Paid In Full,W
2097,E0002097,104,3,16,104,20230828,20231001,20231217,4,2119.0,Paid In Full,B-
2098,E0002098,435,3,16,104,20230713,20231001,20231217,4,2128.0,Paid In Full,B-
2099,E0002099,339,3,16,104,20230915,20231001,20231217,4,2605.0,Paid In Full,C
2100,E0002100,438,3,16,104,20230723,20231001,20231217,4,1975.0,Paid In Full,C
2101,E0002101,76,3,16,104,20230904,20231001,20231217,4,1615.0,Paid In Full,B+
2102,E0002102,443,3,16,104,20230915,20231001,20231217,4,1535.0,Paid In Full,A
2103,E0002103,468,3,16,104,20230713,20231001,20231217,4,1175.0,Paid In Full,W
2104,E0002104,384,3,16,104,20230909,20231001,20231217,4,1824.0,Paid In Full,C
2105,E0002105,172,3,16,104,20230711,20231001,20231217,4,1947.5,Paid In Full,A
2106,E0002106,477,3,16,104,20230704,20231001,20231217,4,1175.0,Paid In Full,B-
2107,E0002107,382,3,16,104,20230823,20231001,20231217,4,1050.0,Paid In Full,B
2108,E0002108,453,3,16,104,20230807,20231001,20231217,4,1410.0,Scholarship Covered,B
2109,E0002109,202,3,16,104,20230709,20231001,20231217,4,2312.0,Paid In Full,C+
2110,E0002110,396,3,16,104,20230803,20231001,20231217,4,2915.0,Paid In Full,B
2111,E0002111,293,3,16,104,20230910,20231001,20231217,4,1895.0,Scholarship Covered,B-
2112,E0002112,305,3,16,104,20230821,20231001,20231217,4,1975.0,Paid In Full,C
2113,E0002113,196,3,16,104,20230705,20231001,20231217,4,1385.0,Paid In Full,B+
2114,E0002114,114,3,16,104,20230817,20231001,20231217,4,2069.0,Scholarship Covered,A-
2115,E0002115,258,3,16,104,20230813,20231001,20231217,4,1895.0,Paid In Full,C
2116,E0002116,463,27,12,105,20230721,20231001,20231217,3,1650.0,Paid In Full,C
2117,E0002117,54,27,12,105,20230720,20231001,20231217,3,1567.5,Paid In Full,W
2118,E0002118,228,27,12,105,20230706,20231001,20231217,3,1525.0,Payment Plan,B
2119,E0002119,396,27,12,105,20230912,20231001,20231217,3,2475.0,Paid In Full,C
2120,E0002120,242,27,12,105,20230826,20231001,20231217,3,2450.0,Payment Plan,B
2121,E0002121,79,27,12,105,20230817,20231001,20231217,3,1650.0,Paid In Full,B
2122,E0002122,418,27,12,105,20230804,20231001,20231217,3,900.0,Payment Plan,IP
2123,E0002123,487,27,12,105,20230711,20231001,20231217,3,1310.0,Payment Plan,B
2124,E0002124,221,27,12,105,20230919,20231001,20231217,3,2187.5,Paid In Full,C
2125,E0002125,339,27,12,105,20230919,20231001,20231217,3,2175.0,Paid In Full,IP
2126,E0002126,430,27,12,105,20230729,20231001,20231217,3,1693.75,Payment Plan,A-
2127,E0002127,212,27,12,105,20230823,20231001,20231217,3,1997.5,Paid In Full,B-
2128,E0002128,13,27,12,105,20230819,20231001,20231217,3,1871.25,Scholarship Covered,IP
2129,E0002129,293,27,12,105,20230709,20231001,20231217,3,1625.0,Paid In Full,W
2130,E0002130,434,27,12,105,20230804,20231001,20231217,3,1947.5,Payment Plan,C+
2131,E0002131,389,23,10,106,20230823,20231001,20231217,4,2425.0,Paid In Full,A-
2132,E0002132,305,23,10,106,20230830,20231001,20231217,4,2395.0,Paid In Full,B-
2133,E0002133,41,23,10,106,20230831,20231001,20231217,4,3280.0,Scholarship Covered,B
2134,E0002134,150,23,10,106,20230827,20231001,20231217,4,2423.75,Payment Plan,A-
2135,E0002135,54,23,10,106,20230818,20231001,20231217,4,2268.5,Payment Plan,B+
2136,E0002136,277,23,10,106,20230713,20231001,20231217,4,1245.0,Payment Plan,C+
2137,E0002137,250,23,10,106,20230829,20231001,20231217,4,1275.0,Paid In Full,B
2138,E0002138,79,23,10,106,20230831,20231001,20231217,4,2395.0,Paid In Full,B-
2139,E0002139,172,23,10,106,20230914,20231001,20231217,4,2423.75,Paid In Full,C
2140,E0002140,78,23,10,106,20230723,20231001,20231217,4,1505.0,Paid In Full,B+
2141,E0002141,468,23,10,106,20230706,20231001,20231217,4,1505.0,Paid In Full,C+
2142,E0002142,241,23,10,106,20230725,20231001,20231217,4,1702.5,Paid In Full,B+
2143,E0002143,166,23,10,106,20230901,20231001,20231217,4,2395.0,Payment Plan,A
2144,E0002144,482,23,10,106,20230904,20231001,20231217,4,1245.0,Scholarship Covered,A
2145,E0002145,103,23,10,106,20230721,20231001,20231217,4,2105.0,Paid In Full,C
2146,E0002146,121,23,10,106,20230724,20231001,20231217,4,3280.0,Payment Plan,W
2147,E0002147,228,23,10,106,20230710,20231001,20231217,4,2220.0,Payment Plan,C
2148,E0002148,186,23,10,106,20230731,20231001,20231217,4,2323.5,Paid In Full,B+
2149,E0002149,205,20,19,107,20230708,20231001,20231217,5,2875.0,Paid In Full,B+
2150,E0002150,453,20,19,107,20230903,20231001,20231217,5,2075.0,Paid In Full,A
2151,E0002151,182,20,19,107,20230820,20231001,20231217,5,2050.0,Scholarship Covered,IP
2152,E0002152,63,20,19,107,20230724,20231001,20231217,5,1550.0,Paid In Full,C+
2153,E0002153,337,20,19,107,20230730,20231001,20231217,5,4387.5,Paid In Full,A
2154,E0002154,494,20,19,107,20230909,20231001,20231217,5,3321.88,Scholarship Covered,B-
2155,E0002155,228,20,19,107,20230724,20231001,20231217,5,2625.0,Paid In Full,C
2156,E0002156,212,20,19,107,20230815,20231001,20231217,5,3516.25,Paid In Full,C+
2157,E0002157,23,20,19,107,20230722,20231001,20231217,5,1825.0,Paid In Full,A-
2158,E0002158,194,20,19,107,20230813,20231001,20231217,5,2934.38,Paid In Full,W
2159,E0002159,266,20,19,107,20230909,20231001,20231217,5,1500.0,Paid In Full,B+
2160,E0002160,110,20,19,107,20230718,20231001,20231217,5,2900.0,Paid In Full,B
2161,E0002161,430,20,19,107,20230801,20231001,20231217,5,2934.38,Paid In Full,C+
2162,E0002162,13,20,19,107,20230811,20231001,20231217,5,3330.63,Paid In Full,B-
2163,E0002163,115,20,19,107,20230717,20231001,20231217,5,2075.0,Paid In Full,A-
2164,E0002164,241,20,19,107,20230728,20231001,20231217,5,2031.25,Payment Plan,W
2165,E0002165,436,20,19,107,20230713,20231001,20231217,5,2020.0,Payment Plan,W
2166,E0002166,349,20,19,107,20230902,20231001,20231217,5,2570.0,Scholarship Covered,C
2167,E0002167,1,29,4,108,20231112,20240108,20240325,3,1468.28,Paid In Full,IP
2168,E0002168,43,29,4,108,20231020,20240108,20240325,3,987.0,Paid In Full,C+
2169,E0002169,92,29,4,108,20231015,20240108,20240325,3,1562.44,Paid In Full,W
2170,E0002170,487,29,4,108,20231128,20240108,20240325,3,1279.95,Payment Plan,B
2171,E0002171,29,29,4,108,20231125,20240108,20240325,3,1490.0,Paid In Full,C+
2172,E0002172,161,29,4,108,20231108,20240108,20240325,3,1335.75,Paid In Full,A
2173,E0002173,428,29,4,108,20231127,20240108,20240325,3,2033.25,Payment Plan,A-
2174,E0002174,274,29,4,108,20231201,20240108,20240325,3,1310.75,Paid In Full,B
2175,E0002175,451,29,4,108,20231217,20240108,20240325,3,1681.6,Scholarship Covered,W
2176,E0002176,121,29,4,108,20231108,20240108,20240325,3,2033.25,Paid In Full,C
2177,E0002177,264,29,4,108,20231128,20240108,20240325,3,1562.44,Paid In Full,B+
2178,E0002178,96,29,4,108,20231221,20240108,20240325,3,1904.8,Scholarship Covered,C+
2179,E0002179,389,29,4,108,20231104,20240108,20240325,3,1490.0,Paid In Full,B+
2180,E0002180,277,29,4,108,20231226,20240108,20240325,3,872.5,Paid In Full,C+
2181,E0002181,69,29,4,108,20231129,20240108,20240325,3,1545.0,Paid In Full,IP
2182,E0002182,51,29,4,108,20231109,20240108,20240325,3,1151.5,Scholarship Covered,B
2183,E0002183,386,29,4,108,20231129,20240108,20240325,3,1151.5,Paid In Full,B-
2184,E0002184,259,29,4,108,20231208,20240108,20240325,3,962.0,Paid In Full,C+
2185,E0002185,453,24,13,109,20231122,20240108,20240325,4,1427.0,Paid In Full,C+
2186,E0002186,431,24,13,109,20231218,20240108,20240325,4,1731.0,Payment Plan,A
2187,E0002187,6,24,13,109,20231117,20240108,20240325,4,3008.0,Payment Plan,A-
2188,E0002188,85,24,13,109,20231219,20240108,20240325,4,2354.9,Scholarship Covered,A
2189,E0002189,302,24,13,109,20231205,20240108,20240325,4,1955.0,Payment Plan,B+
2190,E0002190,245,24,13,109,20231028,20240108,20240325,4,1932.7,Payment Plan,A-
2191,E0002191,277,24,13,109,20231012,20240108,20240325,4,1080.0,Paid In Full,W
2192,E0002192,59,24,13,109,20231123,20240108,20240325,4,1769.0,Payment Plan,B+
2193,E0002193,459,24,13,109,20231126,20240108,20240325,4,1350.5,Paid In Full,B+
2194,E0002194,403,24,13,109,20231201,20240108,20240325,4,1769.0,Paid In Full,B-
2195,E0002195,378,24,13,109,20231116,20240108,20240325,4,1852.7,Paid In Full,B+
2196,E0002196,36,24,13,109,20231114,20240108,20240325,4,1849.0,Payment Plan,W
2197,E0002197,1,24,13,109,20231108,20240108,20240325,4,1907.7,Paid In Full,C
2198,E0002198,265,24,13,109,20231120,20240108,20240325,4,1427.0,Payment Plan,C+
2199,E0002199,41,31,18,110,20231029,20240108,20240325,4,2526.0,Paid In Full,C
2200,E0002200,331,31,18,110,20231020,20240108,20240325,4,2194.6,Paid In Full,B-
2201,E0002201,494,31,18,110,20231225,20240108,20240325,4,2171.0,Payment Plan,C+
2202,E0002202,72,31,18,110,20231115,20240108,20240325,4,1005.0,Paid In Full,A-
2203,E0002203,82,31,18,110,20231127,20240108,20240325,4,2471.0,Paid In Full,C
2204,E0002204,66,31,18,110,20231031,20240108,20240325,4,1885.0,Payment Plan,C
2205,E0002205,252,31,18,110,20231118,20240108,20240325,4,1646.0,Paid In Full,C
2206,E0002206,75,31,18,110,20231018,20240108,20240325,4,1813.2,Scholarship Covered,B+
2207,E0002207,85,31,18,110,20231208,20240108,20240325,4,2233.4,Payment Plan,B-
2208,E0002208,424,31,18,110,20231117,20240108,20240325,4,1759.0,Paid In Full,B+
2209,E0002209,47,31,18,110,20231129,20240108,20240325,4,2550.2,Payment Plan,W
2210,E0002210,169,31,18,110,20231204,20240108,20240325,4,2551.0,Scholarship Covered,B+
2211,E0002211,443,31,18,110,20231228,20240108,20240325,4,1583.0,Paid In Full,C+
2212,E0002212,199,31,18,110,20231112,20240108,20240325,4,1813.2,Payment Plan,C+
2213,E0002213,166,21,18,111,20231107,20240108,20240325,4,1910.0,Paid In Full,A-
2214,E0002214,293,21,18,111,20231106,20240108,20240325,4,1935.0,Payment Plan,IP
2215,E0002215,228,21,18,111,20231015,20240108,20240325,4,1709.0,Scholarship Covered,B
2216,E0002216,496,21,18,111,20231225,20240108,20240325,4,1231.0,Paid In Full,B
2217,E0002217,332,21,18,111,20231229,20240108,20240325,4,1646.0,Paid In Full,W
2218,E0002218,342,21,18,111,20231102,20240108,20240325,4,1181.0,Paid In Full,B
2219,E0002219,489,21,18,111,20231223,20240108,20240325,4,1407.0,Paid In Full,A-
2220,E0002220,110,21,18,111,20231021,20240108,20240325,4,1910.0,Paid In Full,C
2221,E0002221,248,21,18,111,20231120,20240108,20240325,4,1591.0,Paid In Full,A
2222,E0002222,443,21,18,111,20231202,20240108,20240325,4,1583.0,Scholarship Covered,W
2223,E0002223,430,21,18,111,20231129,20240108,20240325,4,1932.0,Payment Plan,C
2224,E0002224,454,21,18,111,20231204,20240108,20240325,4,1470.0,Paid In Full,A
2225,E0002225,31,21,18,111,20231128,20240108,20240325,4,2313.4,Paid In Full,IP
2226,E0002226,258,21,18,111,20231126,20240108,20240325,4,1855.0,Paid In Full,B+
2227,E0002227,422,21,18,111,20231106,20240108,20240325,4,1910.0,Payment Plan,B+
2228,E0002228,490,21,18,111,20231209,20240108,20240325,4,2357.4,Paid In Full,C+
2229,E0002229,308,21,18,111,20231123,20240108,20240325,4,1503.0,Payment Plan,B-
2230,E0002230,172,21,18,111,20231210,20240108,20240325,4,1877.0,Paid In Full,A-
2231,E0002231,301,21,18,111,20231221,20240108,20240325,4,1877.0,Scholarship Covered,B-
2232,E0002232,436,21,18,111,20231102,20240108,20240325,4,1357.0,Paid In Full,C+
2233,E0002233,477,21,18,111,20231022,20240108,20240325,4,1151.0,Paid In Full,IP
2234,E0002234,32,21,18,111,20231012,20240108,20240325,4,2471.0,Paid In Full,B-
2235,E0002235,305,9,18,112,20231010,20240108,20240325,4,2435.0,Scholarship Covered,C+
2236,E0002236,153,9,18,112,20231110,20240108,20240325,4,3598.0,Paid In Full,C
2237,E0002237,424,9,18,112,20231108,20240108,20240325,4,2129.0,Payment Plan,B
2238,E0002238,13,9,18,112,20231029,20240108,20240325,4,2718.35,Paid In Full,A-
2239,E0002239,346,9,18,112,20231027,20240108,20240325,4,1820.0,Payment Plan,W
2240,E0002240,457,9,18,112,20231112,20240108,20240325,4,2435.0,Paid In Full,B
2241,E0002241,453,9,18,112,20231205,20240108,20240325,4,1677.0,Paid In Full,A
2242,E0002242,439,9,18,112,20231112,20240108,20240325,4,2410.0,Paid In Full,C+
2243,E0002243,55,9,18,112,20231229,20240108,20240325,4,2209.0,Payment Plan,C+
