donation_id,donor_id,date,amount,campaign
DN00004934,D00516,2023-11-21,500,Summer Drive
DN00004935,D00516,2024-05-24,2500,Summer Drive
DN00004936,D00516,2024-11-15,1500,Year-End Giving
DN00004937,D00516,2025-05-12,250,Year-End Giving
DN00004938,D00517,2023-03-07,1500,Spring Appeal
DN00004939,D00517,2023-06-26,1500,Back to School
DN00004940,D00517,2023-09-26,1000,Spring Appeal
DN00004941,D00517,2023-12-22,75,Annual Gala
DN00004942,D00517,2024-03-15,2500,Annual Gala
DN00004943,D00517,2024-06-14,100,Year-End Giving
DN00004944,D00517,2024-09-12,25,Annual Gala
DN00004945,D00517,2024-12-06,250,Year-End Giving
DN00004946,D00517,2025-03-09,25,Year-End Giving
DN00004947,D00517,2025-06-03,1500,Summer Drive
DN00004948,D00517,2025-09-26,50,Summer Drive
DN00004949,D00518,2023-01-15,500,Summer Drive
DN00004950,D00518,2023-04-25,2500,Spring Appeal
DN00004951,D00518,2023-07-11,25,Spring Appeal
DN00004952,D00518,2023-10-06,150,Back to School
DN00004953,D00518,2024-01-13,1500,Annual Gala
DN00004954,D00518,2024-04-24,2500,Annual Gala
DN00004955,D00518,2024-07-16,25,Spring Appeal
DN00004956,D00518,2024-10-06,100,Annual Gala
DN00004957,D00518,2025-01-16,100,Annual Gala
DN00004958,D00518,2025-04-03,250,Spring Appeal
DN00004959,D00518,2025-07-19,75,Year-End Giving
DN00004960,D00519,2023-03-28,250,Annual Gala
DN00004961,D00519,2024-03-17,75,Spring Appeal
DN00004962,D00519,2025-03-15,75,Summer Drive
DN00004963,D00520,2023-07-26,250,Spring Appeal
DN00004964,D00520,2024-07-03,150,Year-End Giving
DN00004965,D00520,2025-07-28,50,Summer Drive
DN00004966,D00521,2023-02-04,75,Annual Gala
DN00004967,D00521,2023-05-04,250,Spring Appeal
DN00004968,D00521,2023-08-27,75,Back to School
DN00004969,D00521,2023-11-27,100,Summer Drive
DN00004970,D00521,2024-02-21,75,Annual Gala
DN00004971,D00521,2024-05-12,250,Summer Drive
DN00004972,D00521,2024-08-10,100,Annual Gala
DN00004973,D00521,2024-11-20,500,Year-End Giving
DN00004974,D00521,2025-02-22,75,Back to School
DN00004975,D00521,2025-05-12,75,Back to School
DN00004976,D00521,2025-08-10,100,Annual Gala
DN00004977,D00522,2023-06-22,1500,Spring Appeal
DN00004978,D00522,2023-12-09,1000,Summer Drive
DN00004979,D00522,2024-06-07,75,Annual Gala
DN00004980,D00522,2024-12-02,1000,Back to School
DN00004981,D00522,2025-06-18,75,Year-End Giving
DN00004982,D00523,2023-03-06,500,Back to School
DN00004983,D00523,2024-03-24,500,Spring Appeal
DN00004984,D00523,2025-03-10,2500,Back to School
DN00004985,D00524,2023-02-18,500,Back to School
DN00004986,D00524,2023-08-02,150,Spring Appeal
DN00004987,D00524,2024-02-24,500,Back to School
DN00004988,D00524,2024-08-19,1500,Summer Drive
DN00004989,D00524,2025-02-04,500,Annual Gala
DN00004990,D00524,2025-08-04,500,Summer Drive
DN00004991,D00525,2023-06-14,150,Year-End Giving
DN00004992,D00525,2024-06-14,2500,Spring Appeal
DN00004993,D00525,2025-06-15,75,Annual Gala
DN00004994,D00526,2023-11-02,75,Summer Drive
DN00004995,D00526,2024-11-26,2500,Back to School
DN00004996,D00527,2023-10-07,2500,Spring Appeal
DN00004997,D00527,2024-10-24,100,Back to School
DN00004998,D00528,2023-04-20,250,Annual Gala
DN00004999,D00528,2024-04-28,25,Back to School
DN00005000,D00528,2025-04-05,2500,Back to School
DN00005001,D00529,2023-08-08,250,Back to School
DN00005002,D00529,2024-08-18,1000,Back to School
DN00005003,D00529,2025-08-26,2500,Summer Drive
DN00005004,D00530,2023-07-04,150,Annual Gala
DN00005005,D00530,2024-07-12,50,Back to School
DN00005006,D00530,2025-07-18,50,Spring Appeal
DN00005007,D00531,2023-04-04,2500,Spring Appeal
DN00005008,D00531,2023-10-01,100,Back to School
DN00005009,D00531,2024-04-13,1500,Back to School
DN00005010,D00531,2024-10-15,1500,Year-End Giving
DN00005011,D00531,2025-04-18,1000,Annual Gala
DN00005012,D00532,2023-09-02,1000,Back to School
DN00005013,D00532,2024-09-05,150,Year-End Giving
DN00005014,D00532,2025-09-11,2500,Annual Gala
DN00005015,D00533,2023-01-21,75,Year-End Giving
DN00005016,D00533,2023-02-23,500,Back to School
DN00005017,D00533,2023-03-09,500,Back to School
DN00005018,D00533,2023-04-16,50,Spring Appeal
DN00005019,D00533,2023-05-28,2500,Summer Drive
DN00005020,D00533,2023-06-24,1500,Back to School
DN00005021,D00533,2023-07-17,150,Year-End Giving
DN00005022,D00533,2023-08-22,25,Annual Gala
DN00005023,D00533,2023-09-12,1000,Spring Appeal
DN00005024,D00533,2023-10-15,100,Year-End Giving
DN00005025,D00533,2023-11-09,1500,Back to School
DN00005026,D00533,2023-12-11,250,Summer Drive
DN00005027,D00533,2024-01-03,2500,Annual Gala
DN00005028,D00533,2024-02-14,150,Back to School
DN00005029,D00533,2024-03-08,50,Spring Appeal
DN00005030,D00533,2024-04-11,50,Spring Appeal
DN00005031,D00533,2024-05-20,100,Year-End Giving
DN00005032,D00533,2024-06-05,250,Annual Gala
DN00005033,D00533,2024-07-26,1000,Summer Drive
DN00005034,D00533,2024-08-21,1000,Summer Drive
DN00005035,D00533,2024-09-27,75,Year-End Giving
DN00005036,D00533,2024-10-22,100,Annual Gala
DN00005037,D00533,2024-11-23,1500,Spring Appeal
DN00005038,D00533,2024-12-23,1500,Back to School
DN00005039,D00533,2025-01-01,50,Spring Appeal
DN00005040,D00533,2025-02-03,1000,Spring Appeal
DN00005041,D00533,2025-03-22,250,Back to School
DN00005042,D00533,2025-04-08,1500,Year-End Giving
DN00005043,D00533,2025-05-07,25,Back to School
DN00005044,D00533,2025-06-24,1500,Annual Gala
DN00005045,D00533,2025-07-17,250,Summer Drive
DN00005046,D00533,2025-08-02,50,Back to School
DN00005047,D00533,2025-09-15,150,Summer Drive
DN00005048,D00534,2023-01-16,250,Spring Appeal
DN00005049,D00534,2023-04-12,25,Summer Drive
DN00005050,D00534,2023-07-01,100,Year-End Giving
DN00005051,D00534,2023-10-20,2500,Annual Gala
DN00005052,D00534,2024-01-20,1500,Year-End Giving
DN00005053,D00534,2024-04-12,75,Back to School
DN00005054,D00534,2024-07-27,2500,Summer Drive
DN00005055,D00534,2024-10-24,2500,Back to School
DN00005056,D00534,2025-01-05,75,Year-End Giving
DN00005057,D00534,2025-04-24,100,Summer Drive
DN00005058,D00534,2025-07-11,50,Back to School
DN00005059,D00535,2023-01-08,2500,Summer Drive
DN00005060,D00535,2023-02-02,250,Summer Drive
DN00005061,D00535,2023-03-20,500,Back to School
DN00005062,D00535,2023-04-17,50,Back to School
DN00005063,D00535,2023-05-03,100,Year-End Giving
DN00005064,D00535,2023-06-27,150,Spring Appeal
DN00005065,D00535,2023-07-08,100,Summer Drive
DN00005066,D00535,2023-08-03,1500,Summer Drive
DN00005067,D00535,2023-09-12,1000,Spring Appeal
DN00005068,D00535,2023-10-12,2500,Back to School
DN00005069,D00535,2023-11-17,500,Annual Gala
DN00005070,D00535,2023-12-28,250,Summer Drive
DN00005071,D00535,2024-01-15,25,Spring Appeal
DN00005072,D00535,2024-02-17,100,Spring Appeal
DN00005073,D00535,2024-03-09,75,Year-End Giving
DN00005074,D00535,2024-04-14,1500,Summer Drive
DN00005075,D00535,2024-05-07,75,Year-End Giving
DN00005076,D00535,2024-06-02,500,Spring Appeal
DN00005077,D00535,2024-07-22,250,Year-End Giving
DN00005078,D00535,2024-08-01,500,Spring Appeal
DN00005079,D00535,2024-09-02,150,Summer Drive
DN00005080,D00535,2024-10-21,75,Year-End Giving
DN00005081,D00535,2024-11-25,1500,Year-End Giving
DN00005082,D00535,2024-12-05,2500,Back to School
DN00005083,D00535,2025-01-21,250,Spring Appeal
DN00005084,D00535,2025-02-23,500,Back to School
DN00005085,D00535,2025-03-03,1500,Spring Appeal
DN00005086,D00535,2025-04-14,500,Spring Appeal
DN00005087,D00535,2025-05-02,25,Spring Appeal
DN00005088,D00535,2025-06-06,500,Back to School
DN00005089,D00535,2025-07-08,500,Summer Drive
DN00005090,D00535,2025-08-28,100,Annual Gala
DN00005091,D00535,2025-09-21,150,Year-End Giving
DN00005092,D00536,2023-01-18,25,Annual Gala
DN00005093,D00536,2023-07-24,150,Spring Appeal
DN00005094,D00536,2024-01-14,25,Back to School
DN00005095,D00536,2024-07-23,1500,Year-End Giving
DN00005096,D00536,2025-01-24,1000,Annual Gala
DN00005097,D00536,2025-07-06,250,Summer Drive
DN00005098,D00537,2023-04-28,1500,Year-End Giving
DN00005099,D00537,2023-10-14,250,Summer Drive
DN00005100,D00537,2024-04-02,150,Back to School
DN00005101,D00537,2024-10-03,2500,Back to School
DN00005102,D00537,2025-04-10,25,Summer Drive
DN00005103,D00538,2023-04-02,250,Back to School
DN00005104,D00538,2024-04-07,150,Year-End Giving
DN00005105,D00538,2025-04-10,500,Year-End Giving
DN00005106,D00539,2023-08-20,100,Year-End Giving
DN00005107,D00539,2024-08-08,500,Annual Gala
DN00005108,D00539,2025-08-12,250,Annual Gala
DN00005109,D00540,2023-05-03,50,Annual Gala
DN00005110,D00540,2023-11-07,1500,Back to School
DN00005111,D00540,2024-05-20,100,Spring Appeal
DN00005112,D00540,2024-11-06,1500,Year-End Giving
DN00005113,D00540,2025-05-05,25,Year-End Giving
DN00005114,D00541,2023-06-25,25,Annual Gala
DN00005115,D00541,2023-12-10,100,Summer Drive
DN00005116,D00541,2024-06-16,50,Summer Drive
DN00005117,D00541,2024-12-25,150,Year-End Giving
DN00005118,D00541,2025-06-24,75,Spring Appeal
DN00005119,D00542,2023-04-01,50,Back to School
DN00005120,D00542,2024-04-16,250,Spring Appeal
DN00005121,D00542,2025-04-25,100,Back to School
DN00005122,D00543,2023-12-21,25,Spring Appeal
DN00005123,D00543,2024-12-20,1000,Spring Appeal
DN00005124,D00544,2023-06-13,2500,Annual Gala
DN00005125,D00544,2023-12-27,250,Year-End Giving
DN00005126,D00544,2024-06-03,75,Back to School
DN00005127,D00544,2024-12-18,50,Spring Appeal
DN00005128,D00544,2025-06-16,250,Year-End Giving
DN00005129,D00545,2023-01-21,500,Summer Drive
DN00005130,D00545,2023-02-06,150,Spring Appeal
DN00005131,D00545,2023-03-05,1000,Back to School
DN00005132,D00545,2023-04-08,25,Annual Gala
DN00005133,D00545,2023-05-17,100,Spring Appeal
DN00005134,D00545,2023-06-01,1000,Spring Appeal
DN00005135,D00545,2023-07-15,50,Spring Appeal
DN00005136,D00545,2023-08-01,250,Spring Appeal
DN00005137,D00545,2023-09-09,50,Year-End Giving
DN00005138,D00545,2023-10-23,75,Annual Gala
DN00005139,D00545,2023-11-03,1000,Annual Gala
DN00005140,D00545,2023-12-11,25,Back to School
DN00005141,D00545,2024-01-14,75,Annual Gala
DN00005142,D00545,2024-02-24,1000,Annual Gala
DN00005143,D00545,2024-03-01,25,Annual Gala
DN00005144,D00545,2024-04-18,75,Back to School
DN00005145,D00545,2024-05-01,1000,Spring Appeal
DN00005146,D00545,2024-06-18,1500,Summer Drive
DN00005147,D00545,2024-07-01,25,Spring Appeal
DN00005148,D00545,2024-08-16,50,Annual Gala
DN00005149,D00545,2024-09-10,100,Year-End Giving
DN00005150,D00545,2024-10-13,500,Annual Gala
DN00005151,D00545,2024-11-21,1500,Year-End Giving
DN00005152,D00545,2024-12-10,250,Back to School
DN00005153,D00545,2025-01-27,150,Annual Gala
DN00005154,D00545,2025-02-13,250,Year-End Giving
DN00005155,D00545,2025-03-25,500,Annual Gala
DN00005156,D00545,2025-04-12,2500,Spring Appeal
DN00005157,D00545,2025-05-15,2500,Year-End Giving
DN00005158,D00545,2025-06-28,1500,Spring Appeal
DN00005159,D00545,2025-07-16,500,Spring Appeal
DN00005160,D00545,2025-08-04,100,Spring Appeal
DN00005161,D00545,2025-09-10,2500,Back to School
DN00005162,D00546,2023-09-19,25,Annual Gala
DN00005163,D00546,2024-09-06,250,Spring Appeal
DN00005164,D00546,2025-09-21,150,Year-End Giving
DN00005165,D00547,2023-11-08,75,Annual Gala
DN00005166,D00547,2024-11-19,25,Spring Appeal
DN00005167,D00548,2023-02-26,250,Back to School
DN00005168,D00548,2024-02-22,1500,Back to School
DN00005169,D00548,2025-02-23,1000,Annual Gala
DN00005170,D00549,2023-11-11,150,Annual Gala
DN00005171,D00549,2024-11-13,150,Summer Drive
DN00005172,D00550,2023-01-25,2500,Annual Gala
DN00005173,D00550,2023-04-09,250,Annual Gala
DN00005174,D00550,2023-07-28,100,Summer Drive
DN00005175,D00550,2023-10-25,75,Spring Appeal
DN00005176,D00550,2024-01-17,75,Year-End Giving
DN00005177,D00550,2024-04-02,1500,Year-End Giving
DN00005178,D00550,2024-07-21,25,Back to School
DN00005179,D00550,2024-10-12,250,Spring Appeal
DN00005180,D00550,2025-01-25,500,Back to School
DN00005181,D00550,2025-04-28,75,Summer Drive
DN00005182,D00550,2025-07-20,2500,Year-End Giving
DN00005183,D00551,2023-03-12,100,Summer Drive
DN00005184,D00551,2023-06-18,100,Year-End Giving
DN00005185,D00551,2023-09-10,25,Summer Drive
DN00005186,D00551,2023-12-24,2500,Year-End Giving
DN00005187,D00551,2024-03-28,50,Summer Drive
DN00005188,D00551,2024-06-06,100,Summer Drive
DN00005189,D00551,2024-09-22,250,Summer Drive
DN00005190,D00551,2024-12-11,25,Year-End Giving
DN00005191,D00551,2025-03-01,2500,Back to School
DN00005192,D00551,2025-06-06,50,Year-End Giving
DN00005193,D00551,2025-09-16,25,Year-End Giving
DN00005194,D00552,2023-02-12,50,Year-End Giving
DN00005195,D00552,2023-08-09,150,Spring Appeal
DN00005196,D00552,2024-02-25,75,Back to School
DN00005197,D00552,2024-08-12,50,Back to School
DN00005198,D00552,2025-02-13,150,Spring Appeal
DN00005199,D00552,2025-08-22,2500,Back to School
DN00005200,D00553,2023-09-04,100,Back to School
DN00005201,D00553,2024-09-16,50,Year-End Giving
DN00005202,D00553,2025-09-09,2500,Year-End Giving
DN00005203,D00554,2023-08-17,150,Year-End Giving
DN00005204,D00554,2024-08-25,500,Summer Drive
DN00005205,D00554,2025-08-03,250,Year-End Giving
DN00005206,D00555,2023-01-26,50,Spring Appeal
DN00005207,D00555,2024-01-08,1500,Summer Drive
DN00005208,D00555,2025-01-11,50,Year-End Giving
DN00005209,D00556,2023-04-08,150,Back to School
DN00005210,D00556,2024-04-26,50,Annual Gala
DN00005211,D00556,2025-04-07,250,Summer Drive
DN00005212,D00557,2023-03-20,50,Summer Drive
DN00005213,D00557,2023-09-06,25,Year-End Giving
DN00005214,D00557,2024-03-26,250,Spring Appeal
DN00005215,D00557,2024-09-08,25,Summer Drive
DN00005216,D00557,2025-03-08,25,Back to School
DN00005217,D00557,2025-09-02,500,Back to School
DN00005218,D00558,2023-01-25,150,Annual Gala
DN00005219,D00558,2024-01-23,100,Annual Gala
DN00005220,D00558,2025-01-21,150,Year-End Giving
DN00005221,D00559,2023-03-05,100,Annual Gala
DN00005222,D00559,2023-06-27,25,Summer Drive
DN00005223,D00559,2023-09-25,75,Year-End Giving
DN00005224,D00559,2023-12-10,1500,Year-End Giving
DN00005225,D00559,2024-03-22,250,Back to School
DN00005226,D00559,2024-06-01,500,Year-End Giving
DN00005227,D00559,2024-09-05,25,Summer Drive
DN00005228,D00559,2024-12-28,50,Spring Appeal
DN00005229,D00559,2025-03-09,150,Back to School
DN00005230,D00559,2025-06-03,50,Summer Drive
DN00005231,D00559,2025-09-13,100,Annual Gala
DN00005232,D00560,2023-02-02,50,Year-End Giving
DN00005233,D00560,2023-05-23,50,Spring Appeal
DN00005234,D00560,2023-08-23,100,Summer Drive
DN00005235,D00560,2023-11-15,2500,Spring Appeal
DN00005236,D00560,2024-02-01,250,Summer Drive
DN00005237,D00560,2024-05-27,1000,Annual Gala
DN00005238,D00560,2024-08-17,75,Back to School
DN00005239,D00560,2024-11-24,500,Year-End Giving
DN00005240,D00560,2025-02-01,75,Annual Gala
DN00005241,D00560,2025-05-06,1000,Year-End Giving
DN00005242,D00560,2025-08-21,50,Year-End Giving
DN00005243,D00561,2023-02-12,50,Spring Appeal
DN00005244,D00561,2023-08-04,150,Spring Appeal
DN00005245,D00561,2024-02-09,50,Annual Gala
DN00005246,D00561,2024-08-13,500,Annual Gala
DN00005247,D00561,2025-02-12,25,Annual Gala
DN00005248,D00561,2025-08-16,250,Annual Gala
DN00005249,D00562,2023-03-25,50,Summer Drive
DN00005250,D00562,2023-06-21,25,Summer Drive
DN00005251,D00562,2023-09-17,2500,Annual Gala
DN00005252,D00562,2023-12-05,75,Back to School
DN00005253,D00562,2024-03-15,2500,Back to School
DN00005254,D00562,2024-06-11,75,Summer Drive
DN00005255,D00562,2024-09-03,1000,Back to School
DN00005256,D00562,2024-12-02,150,Year-End Giving
DN00005257,D00562,2025-03-02,250,Back to School
DN00005258,D00562,2025-06-13,500,Back to School
DN00005259,D00562,2025-09-10,2500,Back to School
DN00005260,D00563,2023-01-03,500,Summer Drive
DN00005261,D00563,2023-07-13,1500,Summer Drive
DN00005262,D00563,2024-01-24,1000,Year-End Giving
DN00005263,D00563,2024-07-06,500,Year-End Giving
DN00005264,D00563,2025-01-05,2500,Summer Drive
DN00005265,D00563,2025-07-20,1500,Spring Appeal
DN00005266,D00564,2023-03-22,25,Summer Drive
DN00005267,D00564,2023-06-12,1500,Annual Gala
DN00005268,D00564,2023-09-17,2500,Spring Appeal
DN00005269,D00564,2023-12-04,75,Spring Appeal
DN00005270,D00564,2024-03-11,100,Spring Appeal
DN00005271,D00564,2024-06-15,1000,Spring Appeal
DN00005272,D00564,2024-09-21,150,Year-End Giving
DN00005273,D00564,2024-12-04,2500,Summer Drive
DN00005274,D00564,2025-03-01,75,Spring Appeal
DN00005275,D00564,2025-06-18,2500,Annual Gala
DN00005276,D00564,2025-09-20,250,Spring Appeal
DN00005277,D00565,2023-06-23,250,Spring Appeal
DN00005278,D00565,2023-12-20,75,Year-End Giving
DN00005279,D00565,2024-06-11,500,Spring Appeal
DN00005280,D00565,2024-12-18,25,Back to School
DN00005281,D00565,2025-06-02,50,Spring Appeal
DN00005282,D00566,2023-05-02,100,Spring Appeal
DN00005283,D00566,2023-11-04,50,Annual Gala
DN00005284,D00566,2024-05-17,50,Year-End Giving
DN00005285,D00566,2024-11-14,1500,Annual Gala
DN00005286,D00566,2025-05-18,75,Summer Drive
DN00005287,D00567,2023-10-04,25,Back to School
DN00005288,D00567,2024-10-09,250,Annual Gala
DN00005289,D00568,2023-01-19,75,Spring Appeal
DN00005290,D00568,2023-02-26,100,Annual Gala
DN00005291,D00568,2023-03-18,75,Annual Gala
DN00005292,D00568,2023-04-09,50,Year-End Giving
DN00005293,D00568,2023-05-09,1500,Back to School
DN00005294,D00568,2023-06-28,100,Back to School
DN00005295,D00568,2023-07-28,50,Annual Gala
DN00005296,D00568,2023-08-24,100,Annual Gala
DN00005297,D00568,2023-09-23,500,Spring Appeal
DN00005298,D00568,2023-10-03,75,Spring Appeal
DN00005299,D00568,2023-11-02,500,Summer Drive
DN00005300,D00568,2023-12-16,1500,Annual Gala
DN00005301,D00568,2024-01-24,25,Annual Gala
DN00005302,D00568,2024-02-02,100,Back to School
DN00005303,D00568,2024-03-14,75,Year-End Giving
DN00005304,D00568,2024-04-22,100,Spring Appeal
DN00005305,D00568,2024-05-12,25,Back to School
DN00005306,D00568,2024-06-28,1500,Back to School
DN00005307,D00568,2024-07-01,100,Spring Appeal
DN00005308,D00568,2024-08-28,1500,Back to School
DN00005309,D00568,2024-09-25,150,Summer Drive
DN00005310,D00568,2024-10-18,500,Spring Appeal
DN00005311,D00568,2024-11-07,150,Spring Appeal
DN00005312,D00568,2024-12-04,2500,Summer Drive
DN00005313,D00568,2025-01-08,150,Annual Gala
DN00005314,D00568,2025-02-12,2500,Spring Appeal
DN00005315,D00568,2025-03-17,75,Year-End Giving
DN00005316,D00568,2025-04-13,50,Summer Drive
DN00005317,D00568,2025-05-15,25,Annual Gala
DN00005318,D00568,2025-06-14,150,Spring Appeal
DN00005319,D00568,2025-07-15,500,Summer Drive
DN00005320,D00568,2025-08-11,50,Back to School
DN00005321,D00568,2025-09-16,2500,Year-End Giving
DN00005322,D00569,2023-01-19,75,Year-End Giving
DN00005323,D00569,2023-04-11,75,Back to School
DN00005324,D00569,2023-07-27,1500,Back to School
DN00005325,D00569,2023-10-22,2500,Back to School
DN00005326,D00569,2024-01-11,250,Year-End Giving
DN00005327,D00569,2024-04-04,500,Spring Appeal
DN00005328,D00569,2024-07-20,25,Year-End Giving
DN00005329,D00569,2024-10-02,25,Year-End Giving
DN00005330,D00569,2025-01-08,1000,Year-End Giving
DN00005331,D00569,2025-04-04,25,Annual Gala
DN00005332,D00569,2025-07-28,500,Year-End Giving
DN00005333,D00570,2023-05-23,75,Annual Gala
DN00005334,D00570,2024-05-15,100,Year-End Giving
DN00005335,D00570,2025-05-15,1500,Spring Appeal
DN00005336,D00571,2023-06-04,25,Year-End Giving
DN00005337,D00571,2023-12-25,100,Spring Appeal
DN00005338,D00571,2024-06-02,2500,Year-End Giving
DN00005339,D00571,2024-12-11,1500,Annual Gala
DN00005340,D00571,2025-06-13,1000,Annual Gala
DN00005341,D00572,2023-03-03,50,Year-End Giving
DN00005342,D00572,2023-09-24,1500,Annual Gala
DN00005343,D00572,2024-03-12,1000,Summer Drive
DN00005344,D00572,2024-09-12,1000,Summer Drive
DN00005345,D00572,2025-03-09,25,Annual Gala
DN00005346,D00572,2025-09-26,1500,Back to School
DN00005347,D00573,2023-11-16,25,Annual Gala
DN00005348,D00573,2024-11-16,1500,Year-End Giving
DN00005349,D00574,2023-02-22,75,Annual Gala
DN00005350,D00574,2023-05-20,50,Year-End Giving
DN00005351,D00574,2023-08-03,50,Summer Drive
DN00005352,D00574,2023-11-27,500,Spring Appeal
DN00005353,D00574,2024-02-21,75,Year-End Giving
DN00005354,D00574,2024-05-10,25,Summer Drive
DN00005355,D00574,2024-08-06,500,Back to School
DN00005356,D00574,2024-11-19,150,Summer Drive
DN00005357,D00574,2025-02-22,100,Annual Gala
DN00005358,D00574,2025-05-03,2500,Back to School
DN00005359,D00574,2025-08-05,100,Year-End Giving
DN00005360,D00575,2023-07-11,250,Back to School
DN00005361,D00575,2024-07-26,250,Summer Drive
DN00005362,D00575,2025-07-18,2500,Summer Drive
