date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue,purchase_transactions,consumption_transactions
778,6428,117,5,4.00,95.68,95.68,79.92,79.92,0.00,79.92,0.00,0.00,0.00,95.68,4,48
785,1343,135,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,2350,124,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,395,104,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,3951,1,5,3.00,119.10,112.56,95.43,95.43,0.00,95.43,0.00,-6.54,0.00,112.56,36,36
778,2678,77,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,1899,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,1058,29,4,1.00,19.21,24.71,23.97,14.55,8.78,15.20,3.50,5.50,0.00,60.00,12,12
736,6073,6,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,2661,59,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,4568,75,3,0.00,4.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0,0
729,7932,33,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,2435,7,5,10.00,-134.28,219.70,11.91,61.97,-16.48,28.38,0.00,353.98,0.00,540.00,240,240
967,7540,49,1,14.00,263.64,330.68,153.89,137.52,49.49,104.41,0.00,67.04,0.00,330.68,112,112
729,7620,37,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,8258,46,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,6261,14,5,2.00,75.90,76.82,42.93,22.66,15.10,27.82,0.00,0.92,0.00,76.82,48,48
1072,3185,131,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,7564,74,2,3.00,60.72,62.25,41.89,30.22,11.40,30.50,12.00,1.53,0.00,133.80,72,72
939,7085,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,2560,19,2,1.00,32.00,32.00,25.33,25.33,0.00,25.33,0.00,0.00,0.00,32.00,12,12
974,3596,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,6712,143,5,37.00,505.92,582.38,415.02,319.17,100.68,314.34,0.00,76.46,0.00,582.38,74,888
1065,9254,60,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,8703,72,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,6670,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,6986,33,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,1329,45,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,2758,103,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,6832,130,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,5159,46,3,11.00,340.03,344.96,201.57,118.70,67.67,133.91,0.00,4.93,0.00,344.96,264,264
862,9153,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,2130,78,3,1.00,25.20,25.20,20.71,20.71,0.00,20.71,0.00,0.00,0.00,25.20,24,24
827,1218,58,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,8161,36,1,51.50,822.80,976.44,634.24,515.77,161.43,472.81,0.00,153.64,0.00,976.44,206,1236
1079,6333,85,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,8362,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,8659,32,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,325,11,2,10.00,172.60,182.00,171.53,108.30,58.67,112.87,0.00,9.40,0.00,182.00,120,120
946,1480,39,1,20.00,287.60,287.60,233.17,189.62,54.30,178.86,0.00,0.00,0.00,1800.00,40,600
764,2808,131,5,2.00,38.30,39.06,32.14,32.14,0.00,32.14,0.00,0.76,0.00,39.06,24,24
1058,8922,125,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,6888,51,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,903,46,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,5158,13,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,694,50,3,8.00,71.28,87.36,73.31,79.34,14.18,59.12,0.00,16.08,0.00,256.00,64,64
967,341,79,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,2324,37,1,1.00,13.90,16.10,10.40,11.34,2.61,7.79,0.00,2.20,0.00,16.10,12,12
799,5089,25,3,1.00,31.45,32.16,21.83,21.83,0.00,21.83,0.00,0.71,0.00,32.16,12,12
946,2088,126,5,2.00,39.52,39.52,30.88,30.88,0.00,30.88,0.00,0.00,0.00,55.26,24,24
974,6582,13,5,2.00,74.00,74.60,66.81,48.26,25.15,41.65,0.00,0.60,0.00,74.60,48,48
911,424,135,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,1724,64,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,5907,16,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,6202,84,5,4.00,81.28,82.08,64.28,64.28,0.00,64.28,0.00,0.80,0.00,82.08,48,48
757,5456,19,5,1.00,34.75,34.75,25.33,25.33,0.00,25.33,0.00,0.00,0.00,37.85,12,12
883,4569,13,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,634,8,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,8067,130,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,8951,20,1,5.00,114.00,114.00,104.35,104.35,0.00,104.35,0.00,0.00,0.00,114.00,60,60
1072,3528,47,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,3647,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,1867,38,2,41.00,549.22,619.66,424.80,316.73,109.29,315.50,0.00,70.44,0.00,619.66,82,984
848,1573,74,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,5665,88,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,3833,51,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,3268,9,1,1.42,42.04,42.04,28.24,28.24,0.00,28.24,1.77,0.00,0.00,102.02,17,17
834,5794,116,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,7389,84,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,6620,58,5,4.00,38.40,41.84,23.19,23.19,0.00,23.19,12.00,3.44,0.00,240.00,48,48
1030,7415,21,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,1013,124,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,3735,130,3,1.00,27.22,27.22,12.41,12.41,0.00,12.41,0.00,0.00,0.00,27.22,3,24
890,8069,116,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,2584,143,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,1099,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,1763,126,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,4931,45,3,2.00,49.48,54.76,32.98,21.29,9.85,23.14,0.00,5.28,0.00,54.76,48,48
890,7570,32,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,2729,126,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,8964,1,1,4.00,179.07,197.00,125.19,125.19,0.00,125.19,0.00,17.93,0.00,197.00,48,48
946,4994,32,3,6.00,114.60,129.48,126.49,68.52,50.29,76.21,0.00,14.88,0.00,129.48,72,72
736,8556,97,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,1313,20,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,49,42,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,6932,88,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,2503,19,5,4.00,131.88,132.00,101.32,101.32,0.00,101.32,0.00,0.12,0.00,132.00,48,48
736,2153,49,2,1.00,20.51,20.51,14.68,11.22,4.08,10.60,0.00,0.00,0.00,25.80,8,8
1086,2597,76,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,92,74,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,1000,126,5,1.00,18.76,18.76,15.33,15.33,0.00,15.33,1.00,0.00,0.00,27.63,12,12
799,909,77,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,4542,29,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,254,49,4,3.00,59.91,59.91,40.32,30.55,11.92,28.40,0.00,0.00,0.00,96.00,24,24
967,4215,58,3,2.00,23.80,25.66,12.87,12.87,0.00,12.87,1.26,1.86,0.00,33.64,24,24
1079,4175,44,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,8363,15,1,1.00,40.38,40.38,33.77,33.77,0.00,33.77,0.00,0.00,0.00,40.38,6,24
1079,6710,36,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,2582,22,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,7567,135,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,7573,61,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,3226,38,1,29.00,418.93,450.66,335.95,231.67,95.19,240.77,0.00,31.73,0.00,450.66,58,696
890,4011,11,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,2179,79,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,244,47,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,1383,46,1,11.00,187.70,244.75,125.81,119.27,37.13,88.67,0.00,57.05,0.00,594.00,264,264
1072,6169,131,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,4634,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,2224,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,5591,114,5,9.00,204.57,223.02,186.21,186.21,0.00,186.21,0.00,18.45,0.00,223.02,36,216
729,8519,46,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,3359,72,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,8341,79,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,8660,107,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,2438,39,5,2.00,28.76,28.76,24.30,20.34,5.72,18.57,0.00,0.00,0.00,180.00,4,60
1030,3799,126,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,8719,75,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,1968,79,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,1910,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1072,957,33,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,1189,29,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,5677,19,5,2.00,63.90,64.32,50.66,50.66,0.00,50.66,0.00,0.42,0.00,64.32,24,24
855,343,148,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,621,45,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
729,1658,113,1,1.00,30.10,30.36,20.06,11.44,5.65,14.41,0.00,0.26,0.00,30.36,24,24
757,8077,33,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,8495,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,290,33,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,5332,35,5,1.00,36.63,37.42,39.56,18.59,16.07,23.48,0.00,0.79,0.00,37.42,24,24
855,1088,29,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,7341,74,4,1.00,21.58,34.44,14.60,10.64,4.05,10.55,0.00,12.86,0.00,34.44,24,24
764,3412,45,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,7335,21,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,8458,80,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,5825,97,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,5118,53,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,5547,2,5,4.00,24.60,24.60,13.02,13.02,0.00,13.02,0.00,0.00,0.00,34.64,4,96
827,8169,143,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,302,45,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,3772,131,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,1180,38,3,32.00,478.72,478.72,336.81,226.20,95.27,241.55,0.00,0.00,0.00,478.72,64,768
946,7825,7,4,1.00,17.18,18.35,9.63,7.39,1.98,7.66,2.50,1.17,0.00,20.85,24,24
1065,9071,59,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,1927,64,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,8477,74,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,4810,49,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,4761,46,3,6.00,175.26,220.98,97.42,57.64,34.88,62.55,0.00,45.72,0.00,220.98,144,144
792,8208,46,1,7.00,236.39,237.65,129.98,74.59,45.12,84.85,14.00,1.26,0.00,672.00,168,168
848,681,35,2,1.00,35.32,35.32,38.16,18.59,15.50,22.66,2.10,0.00,0.00,44.40,24,24
1079,6697,20,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,1298,33,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,3313,11,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,4438,28,3,1.00,22.49,22.90,22.77,16.15,6.68,16.08,0.00,0.41,0.00,22.90,24,24
1030,5260,33,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,6584,94,5,1.00,17.51,18.36,19.56,11.19,5.95,13.61,0.00,0.85,0.00,18.36,8,8
862,1260,14,1,1.00,41.25,41.25,21.75,11.23,7.74,14.00,0.00,0.00,0.00,54.00,24,24
750,2665,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,109,46,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,4581,49,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,8852,88,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,4378,37,3,1.00,14.18,15.72,12.02,10.78,2.82,9.20,0.00,1.54,0.00,15.72,12,12
1072,5048,126,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,470,50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,1266,36,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,7222,20,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,6052,36,5,2.00,31.56,38.20,22.00,19.30,6.28,15.72,0.00,6.64,0.00,38.20,8,48
827,3707,20,1,4.00,122.48,122.48,84.78,84.78,0.00,84.78,0.00,0.00,0.00,137.60,48,48
911,5741,77,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,5414,77,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,1082,76,1,4.00,94.60,94.60,61.92,61.92,0.00,61.92,4.00,0.00,0.00,109.92,48,48
1058,7227,76,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,3036,49,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,3570,127,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
729,8631,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,7088,124,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,8973,83,1,2.00,35.20,36.06,28.30,28.30,0.00,28.30,0.00,0.86,0.00,36.06,6,48
890,2890,39,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,7917,94,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,4094,113,3,5.00,112.60,112.60,85.85,56.61,22.41,63.45,0.00,0.00,0.00,179.75,120,120
820,2660,135,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,8061,77,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,8940,22,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,2605,74,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,8263,25,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,8503,14,4,1.00,21.58,34.44,15.46,12.00,4.05,11.41,0.00,12.86,0.00,34.44,24,24
974,8432,88,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,7033,143,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,4494,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,2175,50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,596,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,2127,126,1,3.00,60.27,68.52,45.48,45.48,0.00,45.48,0.00,8.25,0.00,82.89,36,36
1079,1013,29,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,6821,18,5,1.00,34.75,34.75,25.33,25.33,0.00,25.33,0.00,0.00,0.00,37.85,12,12
771,7385,127,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,2616,33,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,6246,19,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,2006,74,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,5152,21,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,2041,14,2,3.00,76.77,76.77,52.99,37.35,15.28,37.72,5.25,0.00,0.00,118.95,72,72
827,2471,35,3,1.00,35.72,37.42,39.41,19.49,15.67,23.73,0.00,1.70,0.00,44.40,24,24
778,1549,37,1,7.00,116.07,147.14,83.81,75.35,22.16,61.66,0.00,31.07,0.00,147.14,84,84
827,8160,33,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,8885,55,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,5809,75,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,6905,9,4,2.00,48.98,54.60,40.18,40.18,0.00,40.18,0.00,5.62,0.00,54.60,24,24
1079,8938,45,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,7681,51,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,6858,27,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,4222,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,8172,37,1,5.00,79.22,84.00,59.75,52.86,15.23,44.53,0.00,4.78,0.00,84.00,60,60
946,9187,20,1,4.00,99.32,99.32,84.05,84.05,0.00,84.05,0.00,0.00,0.00,160.00,48,48
862,6900,47,4,6.00,194.36,212.00,127.82,82.47,39.48,88.34,0.00,17.64,0.00,236.46,144,144
911,7298,59,4,2.00,43.70,50.34,56.56,27.66,19.96,36.60,0.00,6.64,0.00,50.34,8,48
911,6093,96,5,2.00,85.92,85.92,67.54,67.54,0.00,67.54,0.00,0.00,0.00,85.92,4,48
736,4785,84,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,1840,76,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,1377,13,1,9.00,322.92,322.92,319.35,217.17,122.55,196.80,0.00,0.00,0.00,648.00,216,216
1065,4892,76,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,7441,11,1,4.00,77.40,77.92,81.39,44.28,29.37,52.01,0.00,0.52,0.00,77.92,48,48
848,6040,124,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,2312,33,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,4538,139,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,5385,35,5,2.00,74.67,84.00,80.35,37.18,32.77,47.59,0.00,9.33,0.00,84.00,48,48
876,3759,58,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,7255,73,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,5241,35,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,1017,25,2,1.00,27.96,28.50,21.83,21.83,0.00,21.83,0.00,0.54,0.00,28.50,12,12
1030,5783,9,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,6141,135,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,6233,76,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,2313,11,2,2.00,40.82,40.82,38.59,21.66,13.87,24.71,0.00,0.00,0.00,96.00,24,24
939,777,113,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1072,4032,73,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,5015,93,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,5791,55,5,2.00,29.02,29.40,21.73,13.93,5.77,15.95,0.00,0.38,0.00,29.40,8,48
883,4653,59,3,4.00,82.68,90.32,106.74,57.00,36.28,70.46,0.00,7.64,0.00,90.32,16,96
883,1857,134,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,2889,126,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,2269,148,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,6638,74,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,8329,79,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,4247,25,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,7660,46,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
