Invoice #,Item Number,Item Description,Qty,Total Cost,Total Price,Unit Cost,Unit Price,Customer Number,Address 1,City,Country,Customer Class,Document Date,Due Date,Item Class Code,Salesperson ID,State,Zip
STDINV2207,HDWR-SRG-0001,Surge Protector Panel,4,81.8,159.8,20.45,39.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,3/17/2027 0:00,4/16/2027 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2208,ACCS-CRD-25BK,Phone Cord - 25' Black,2,11.96,39.9,5.98,19.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/18/2027 0:00,4/17/2027 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2209,HDWR-RNG-0001,Ring Generator,6,4014,8039.7,669,1339.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/18/2027 0:00,4/17/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2210,ACCS-HDS-1EAR,Headset-Single Ear,3,77.19,239.85,25.73,79.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,3/18/2027 0:00,4/17/2027 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2211,FAXX-CAN-9800,Cantata FaxPhone 9800,9,14682,21599.55,1631.33,2399.95,BREAKTHR0001,3456 Arbutus St.,Montreal,Canada,CAN-PQMT-T5,3/19/2027 0:00,4/18/2027 0:00,RETAIL,FRANCINE B.,PQ,H3R 3T2
STDINV2212,ACCS-HDS-1EAR,Headset-Single Ear,10,257.3,799.5,25.73,79.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,3/20/2027 0:00,4/19/2027 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2213,FAXX-CAN-9800,Cantata FaxPhone 9800,12,14364,28799.4,1197,2399.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/21/2027 0:00,4/20/2027 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2214,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2394,4799.9,1197,2399.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,3/22/2027 0:00,4/21/2027 0:00,RETAIL,NANCY B.,KS,66208
STDINV2215,100XLG,Green Phone,1,55.5,59.95,55.5,59.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,3/23/2027 0:00,4/22/2027 0:00,,NANCY B.,KS,67201
STDINV2216,100XLG,Green Phone,8,444,479.6,55.5,59.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/24/2027 0:00,4/23/2027 0:00,,GREG E.,IN,46401-3455
STDINV2217,HDWR-RNG-0001,Ring Generator,1,669,1339.95,669,1339.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/25/2027 0:00,4/24/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2218,REPR-TWO-0002,On-site Repair,12,0,419.4,0,34.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,3/26/2027 0:00,4/25/2027 0:00,,ERIN J.,BC,V6E 3J7
STDINV2219,PHON-ATT-53WH,Cordless-Attractive 5352-White,1,92.59,189.95,92.59,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/27/2027 0:00,4/26/2027 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2220,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,4,18.2,39.8,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/28/2027 0:00,4/27/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2221,PHON-PAN-2315,Panache KX-T231 wall,6,167.88,359.7,27.98,59.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/29/2027 0:00,4/28/2027 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2222,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,3,280.65,569.85,93.55,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/30/2027 0:00,4/29/2027 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2223,HDWR-PNL-0001,Control Panel,2,607.7,1219.9,303.85,609.95,BREAKTHR0001,3456 Arbutus St.,Montreal,Canada,CAN-PQMT-T5,3/31/2027 0:00,4/30/2027 0:00,RETAIL,FRANCINE B.,PQ,H3R 3T2
STDINV2224,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,3/31/2027 0:00,4/30/2027 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2225,ACCS-HDS-2EAR,Headset - Dual Ear,1,41.98,89.95,41.98,89.95,ADAMPARK0001,Suite 9876,Indianapolis,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,RETAIL,GREG E.,IN,46206-1391
STDINV2226,ACCS-CRD-25BK,Phone Cord - 25' Black,1,5.98,19.95,5.98,19.95,BAKERSEM0001,789 University Ave,Fort Wayne,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,RETAIL,GREG E.,IN,46802-3918
STDINV2226,FAXX-SLK-2100,Sleek UX-2100 fax,3,2637.15,5279.85,879.05,1759.95,BAKERSEM0001,789 University Ave,Fort Wayne,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,RETAIL,GREG E.,IN,46802-3918
STDINV2227,ACCS-HDS-1EAR,Headset-Single Ear,2,51.41,159.9,25.71,79.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,4/12/2027 0:00,5/12/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2228,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,4/12/2027 0:00,5/12/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2228,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,4/12/2027 0:00,5/12/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2229,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,ADAMPARK0001,Suite 9876,Indianapolis,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,RETAIL,GREG E.,IN,46206-1391
STDINV2234,PHON-ATT-53RD,Cordless-Attractive 5352-Red,5,459.95,949.75,91.99,189.95,LEISURET0001,City 123,Sydney,Australia,AUSTRALIA-T8,4/12/2027 0:00,5/12/2027 0:00,ATT CORD,IAN M.,NSW,2000
STDINV2237,HDWR-ACC-0100,Acclaimed Call Center System 100,1,35000,70009.95,35000,70009.95,OFFICEDE0001,Place 123 Suite 3,Winnipeg,Canada,CAN-ABBCYKNWTT7,4/12/2027 0:00,5/12/2027 0:00,RETAIL,ERIN J.,MB,R3M 2G6
STDINV2240,HDWR-SRG-0001,Surge Protector Panel,1,20.45,39.95,20.45,39.95,ASSOCIAT0001,321 Garden Mall,Lincoln,USA,USA-IAKSNE-T3,4/12/2027 0:00,5/12/2027 0:00,RETAIL,NANCY B.,NE,68502-3090
STDINV2240,HDWR-PNL-0001,Control Panel,1,303.85,609.95,303.85,609.95,ASSOCIAT0001,321 Garden Mall,Lincoln,USA,USA-IAKSNE-T3,4/12/2027 0:00,5/12/2027 0:00,RETAIL,NANCY B.,NE,68502-3090
STDINV2241,PHON-ATT-5354,Cordless-Attractive 5354,2,231.7,479.9,115.85,239.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,4/12/2027 0:00,5/12/2027 0:00,ATT CORD,NANCY B.,KS,66208
STDINV2245,HDWR-CIM-0001,Control interface/Memory,1,3290.55,6589.95,3290.55,6589.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,4/12/2027 0:00,5/12/2027 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2246,ACCS-CRD-12WH,Phone Cord - 12' White,3,9.87,29.85,3.29,9.95,COMMUNIC0002,765 Curtis,Vancouver,Canada,CAN-ABBCYKNWTT7,4/12/2027 0:00,5/12/2027 0:00,RETAIL,ERIN J.,BC,V6C 3J9
STDINV2247,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,4,18.2,39.8,4.55,9.95,COMMUNIC0001,"Place 123, Suite 3",Winnipeg,Canada,CAN-ONMBSK-T6,4/12/2027 0:00,4/12/2027 0:00,RETAIL,GARY W.,MB,R3M 2G6
STDINV2248,SOFT-PHM-0001,Phone Mail System,1,34550,69109.95,34550,69109.95,VISIONIN0001,123 S.W.  49 Ave,Indianapolis,USA,USA-INMI-T2,4/12/2027 0:00,5/18/2024 0:00,RETAIL,GREG E.,IN,46206-1222
STDINV2249,SOFT-PHM-0001,Phone Mail System,1,34550,69109.95,34550,69109.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,4/12/2027 0:00,5/12/2027 0:00,RETAIL,NANCY B.,NE,68145-2401
STDINV2250,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,3,13.65,29.85,4.55,9.95,ADAMPARK0001,Suite 9876,Indianapolis,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,RETAIL,GREG E.,IN,46206-1391
STDINV2251,PHON-GTE-3458,Memory-Grand M3458,4,300,39.8,75,9.95,BAKERSEM0001,789 University Ave,Fort Wayne,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,RETAIL,GREG E.,IN,46802-3918
STDINV2252,FAXX-SLK-2100,Sleek UX-2100 fax,3,2697,5279.85,899,1759.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,4/12/2027 0:00,5/12/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2252,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,5,22.75,49.75,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,4/12/2027 0:00,5/12/2027 0:00,RETAIL,PAUL W.,NY,10019
STDINV2253,ACCS-HDS-2EAR,Headset - Dual Ear,10,419.8,899.5,41.98,89.95,AMERICAN0001,789 North Carlton Place,St. Louis,USA,USA-ILMO-T1,4/12/2027 0:00,5/12/2027 0:00,RETAIL,PAUL W.,MO,63115
STDINV2254,FAXX-SLK-2100,Sleek UX-2100 fax,2,1798,3519.9,899,1759.95,BAKERSEM0001,789 University Ave,Fort Wayne,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,RETAIL,GREG E.,IN,46802-3918
STDINV2263,2-A3284A,Dual Core Server,1,64000,128000,64000,128000,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/10/2021 0:00,3/12/2021 0:00,SERVERS-2,,NY,10019
STDINV2264,100XLG,Green Phone,1,55.5,59.95,55.5,59.95,BUBBAS,,,,,3/24/2027 0:00,3/24/2027 0:00,,,,
STDINV2265,1-A3261A,Multi-Core Processor,1,16000,32000,16000,32000,BAKERSEM0001,789 University Ave,Fort Wayne,USA,USA-INMI-T2,4/30/2027 0:00,5/30/2027 0:00,SERVERS-1,GREG E.,IN,46802-3918
STDINV2266,128 SDRAM,128 meg SDRAM,2,304.2,270.4,152.1,135.2,AMERICAN0001,789 North Carlton Place,St. Louis,USA,USA-ILMO-T1,4/12/2027 0:00,5/12/2027 0:00,,,MO,63115
STDINV2267,128 SDRAM,128 meg SDRAM,1,1521,1352,1521,1352,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,4/12/2027 0:00,5/12/2027 0:00,,GREG E.,IN,46401-3455
STDINV2269,1-A3261A,Multi-Core Processor,2,32000,34000,16000,17000,CIVILWAR,,,,USA-ILMO-T1,4/12/2027 0:00,4/12/2027 0:00,SERVERS-1,,,
STDINV2270,3-C2804A,Rackmount Kit,3,2100,4200,700,1400,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,10/3/2021 0:00,11/2/2021 0:00,COMPONENTS,GREG E.,IN,46401-3455
