GradeFactKey,EnrollmentKey,StudentKey,CourseKey,ProfessorKey,OfferingKey,GradeDateKey,AcademicYear,Quarter,QuarterNumber,AttemptedCredits,EarnedCredits,LetterGrade,GradePoints,GradeStatus,PassFlag
1578,1578,72,27,6,79,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1579,1579,78,27,6,79,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1580,1580,349,27,6,79,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1581,1581,273,27,6,79,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1582,1582,241,27,6,79,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1583,1583,9,28,14,80,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1584,1584,199,28,14,80,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1585,1585,494,28,14,80,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1586,1586,194,28,14,80,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1587,1587,200,28,14,80,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1588,1588,450,28,14,80,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1589,1589,242,28,14,80,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1590,1590,79,28,14,80,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1591,1591,258,28,14,80,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1592,1592,428,28,14,80,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1593,1593,273,28,14,80,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1594,1594,114,28,14,80,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1595,1595,288,28,14,80,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1596,1596,389,28,14,80,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1597,1597,87,28,14,80,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1598,1598,380,28,14,80,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1599,1599,221,28,14,80,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1600,1600,150,28,14,80,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1601,1601,227,28,14,80,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1602,1602,28,28,14,80,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1603,1603,377,28,14,80,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1604,1604,318,28,14,80,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1605,1605,54,28,14,80,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1606,1606,346,28,14,80,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1607,1607,266,28,14,80,20230901,2023,Summer,3,3,3,B,3.0,Completed,Yes
1608,1608,439,15,12,81,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
1609,1609,97,15,12,81,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1610,1610,258,15,12,81,20230901,2023,Summer,3,3,0,W,,Withdrawn,No
1611,1611,274,15,12,81,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1612,1612,351,15,12,81,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1613,1613,63,15,12,81,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1614,1614,443,15,12,81,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1615,1615,337,15,12,81,20230901,2023,Summer,3,3,3,A-,3.7,Completed,Yes
1616,1616,453,15,12,81,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1617,1617,197,15,12,81,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1618,1618,482,15,12,81,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1619,1619,496,15,12,81,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1620,1620,80,15,12,81,20230901,2023,Summer,3,3,0,IP,,In Progress,Pending
1621,1621,129,15,12,81,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1622,1622,403,15,12,81,20230901,2023,Summer,3,3,3,A,4.0,Completed,Yes
1623,1623,46,15,12,81,20230901,2023,Summer,3,3,3,C+,2.3,Completed,Yes
1624,1624,5,15,12,81,20230901,2023,Summer,3,3,3,B-,2.7,Completed,Yes
1625,1625,428,15,12,81,20230901,2023,Summer,3,3,3,B+,3.3,Completed,Yes
1626,1626,28,15,12,81,20230901,2023,Summer,3,3,3,C,2.0,Completed,Yes
